lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
84745638479998,2024,Anderson-Doughty,LAK,pairing,5on5,11,5724.0,51.0,0.65,0.54,0.52,54.22,4.34,3.54,13.55,1.91,30.25,22.41,4.21,4.35,4.22,45.0,31.0,37.0,113.0,2.0,9.0,0.0,13.0,0.0,23.0,29.0,43.0,74.0,7.0,14.0,37.0,48.0,6.0,32.0,59.0,14.0,3.0,1.84,1.69,0.81,1.0,1.0,0.0,115.11,76.0,77.58,19.0,0.74,1.34,1.34,3.74,3.76,3.69,49.64,2.36,2.7,12.72,1.74,27.46,23.03,2.33,2.38,2.34,42.0,28.0,28.0,98.0,2.0,3.0,0.0,7.0,0.0,27.0,31.0,40.0,68.0,4.0,8.0,51.0,50.0,9.0,25.0,65.0,4.0,1.0,1.74,0.41,0.21,2.0,0.0,0.0,97.13,70.0,69.24,11.0,0.55,0.16,0.16,2.75,2.78,2.74
847740984821138482713,2024,Verhaeghe-Lundell-Samoskevich,FLA,line,5on5,10,750.0,144.0,0.53,0.54,0.6,6.82,0.36,0.36,1.54,0.18,3.6,2.95,0.36,0.35,0.35,6.0,3.0,4.0,13.0,0.0,0.0,0.0,2.0,0.0,4.0,3.0,6.0,9.0,1.0,2.0,8.0,5.0,0.0,2.0,7.0,2.0,0.0,0.14,0.22,0.0,0.0,0.0,0.0,12.68,9.0,8.68,1.0,0.07,0.0,0.0,0.43,0.42,0.42,4.55,0.32,0.26,1.11,0.14,2.43,1.75,0.31,0.32,0.32,5.0,1.0,5.0,11.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,4.0,0.0,0.0,5.0,4.0,0.0,4.0,4.0,2.0,0.0,0.08,0.23,0.0,1.0,1.0,0.0,11.72,6.0,6.17,0.0,0.05,0.0,0.0,0.37,0.38,0.37
847584884779898483515,2024,Slafkovsk-Dvorak-Gallagher,MTL,line,5on5,8,2191.0,69.0,0.45,0.49,0.49,18.46,1.48,1.19,5.02,0.59,9.79,6.94,1.48,1.44,1.44,14.0,11.0,14.0,39.0,3.0,1.0,0.0,5.0,0.0,8.0,8.0,11.0,22.0,3.0,9.0,27.0,12.0,3.0,16.0,19.0,4.0,2.0,0.57,0.47,0.45,3.0,0.0,0.0,36.42,25.0,23.72,7.0,0.25,0.01,0.01,1.72,1.67,1.67,19.69,1.81,1.23,5.05,0.71,9.89,7.32,1.79,1.9,1.88,15.0,11.0,14.0,40.0,3.0,3.0,0.0,5.0,0.0,5.0,10.0,12.0,23.0,4.0,11.0,22.0,19.0,0.0,9.0,20.0,4.0,2.0,0.64,0.62,0.54,1.0,2.0,0.0,41.52,26.0,26.86,7.0,0.26,0.34,0.34,1.72,1.82,1.81
84747168480990,2024,Chisholm-Spurgeon,MIN,pairing,5on5,40,27680.0,129.0,0.54,0.53,0.54,238.02,17.96,15.09,62.87,8.46,133.61,96.0,17.12,17.77,16.92,217.0,117.0,130.0,464.0,15.0,26.0,3.0,42.0,2.0,103.0,146.0,202.0,319.0,23.0,61.0,196.0,169.0,40.0,120.0,259.0,59.0,16.0,6.26,7.12,4.59,6.0,9.0,0.0,460.45,334.0,331.97,62.0,3.12,5.38,5.5,15.58,15.4,15.13,207.02,15.45,13.09,51.53,6.91,115.52,86.49,14.99,15.77,15.31,195.0,94.0,117.0,406.0,12.0,16.0,2.0,40.0,0.0,81.0,140.0,183.0,277.0,22.0,64.0,225.0,189.0,48.0,127.0,230.0,48.0,11.0,6.19,5.84,3.42,6.0,5.0,1.0,414.31,289.0,294.75,53.0,2.7,3.42,3.42,14.73,15.08,14.91
847591384779648478403,2024,Barbashev-Eichel-Stone,VGK,line,5on5,38,21046.0,119.0,0.51,0.5,0.5,188.52,15.85,12.05,46.04,6.21,101.39,75.45,15.3,15.92,15.38,160.0,97.0,106.0,363.0,20.0,11.0,1.0,41.0,0.0,104.0,81.0,140.0,237.0,6.0,12.0,186.0,85.0,43.0,125.0,191.0,55.0,11.0,6.08,7.02,2.75,8.0,10.0,2.0,364.72,257.0,258.34,50.0,2.5,2.0,2.0,16.36,16.45,16.02,183.06,15.3,11.43,46.68,6.14,100.18,73.27,14.5,15.42,14.6,165.0,88.0,107.0,360.0,15.0,15.0,0.0,31.0,0.0,91.0,101.0,150.0,238.0,18.0,38.0,213.0,93.0,39.0,100.0,201.0,34.0,18.0,5.44,4.61,5.25,9.0,3.0,3.0,360.19,253.0,253.0,44.0,2.37,3.38,3.38,14.29,14.36,13.96
847519384752878482110,2024,Tatar-Haula-Mercer,NJD,line,5on5,15,1354.0,161.0,0.55,0.6,0.52,11.67,0.98,0.74,2.95,0.39,6.3,4.65,0.98,0.96,0.96,9.0,7.0,9.0,25.0,1.0,0.0,0.0,1.0,0.0,5.0,9.0,8.0,15.0,1.0,2.0,7.0,10.0,3.0,6.0,13.0,2.0,1.0,0.33,0.36,0.28,1.0,0.0,0.0,23.97,16.0,15.5,3.0,0.15,0.0,0.0,1.13,1.11,1.11,10.77,0.8,0.74,3.19,0.43,5.69,4.16,0.8,0.85,0.85,5.0,10.0,2.0,17.0,1.0,2.0,0.0,1.0,0.0,5.0,6.0,4.0,14.0,2.0,4.0,8.0,6.0,1.0,2.0,12.0,3.0,0.0,0.26,0.54,0.0,0.0,1.0,0.0,17.93,15.0,15.92,2.0,0.16,0.2,0.2,0.76,0.8,0.8
84773698478017,2024,Soucy-Friedman,VAN,pairing,5on5,5,1132.0,30.0,0.35,0.52,0.5,6.38,0.33,0.35,1.66,0.2,3.74,2.73,0.32,0.3,0.29,7.0,2.0,6.0,15.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,7.0,9.0,2.0,4.0,8.0,8.0,2.0,4.0,8.0,1.0,0.0,0.23,0.09,0.0,0.0,0.0,0.0,13.35,9.0,8.34,3.0,0.07,0.0,0.0,0.4,0.36,0.36,6.34,0.6,0.43,1.56,0.2,3.64,2.57,0.6,0.64,0.64,6.0,3.0,5.0,14.0,2.0,0.0,0.0,2.0,0.0,3.0,2.0,4.0,7.0,0.0,0.0,11.0,15.0,5.0,5.0,6.0,2.0,1.0,0.15,0.18,0.26,0.0,1.0,1.0,15.87,9.0,9.91,3.0,0.09,0.0,0.0,0.69,0.74,0.74
84810568482111,2024,Stastney-Barron,NSH,pairing,5on5,11,1218.0,81.0,0.47,0.66,0.52,8.95,0.64,0.57,1.9,0.28,4.95,3.66,0.62,0.64,0.61,8.0,4.0,9.0,21.0,0.0,0.0,0.0,1.0,0.0,4.0,7.0,8.0,12.0,1.0,2.0,10.0,6.0,2.0,5.0,10.0,1.0,1.0,0.32,0.09,0.24,0.0,0.0,0.0,19.99,12.0,11.39,1.0,0.12,0.0,0.0,0.76,0.75,0.72,8.16,0.74,0.54,1.93,0.24,4.28,3.26,0.73,0.74,0.74,7.0,4.0,0.0,11.0,1.0,1.0,0.0,2.0,0.0,3.0,4.0,6.0,10.0,1.0,2.0,7.0,7.0,4.0,5.0,10.0,0.0,1.0,0.4,0.0,0.34,1.0,0.0,0.0,11.21,11.0,11.0,5.0,0.11,0.34,0.34,0.51,0.5,0.5
847692784780578480748,2024,Sherwood-Blueger-Joshua,VAN,line,5on5,16,1539.0,153.0,0.46,0.45,0.48,10.01,0.59,0.58,2.83,0.36,5.68,3.96,0.59,0.59,0.59,8.0,6.0,6.0,20.0,0.0,0.0,0.0,2.0,0.0,6.0,6.0,8.0,14.0,1.0,2.0,14.0,32.0,2.0,7.0,13.0,1.0,0.0,0.44,0.15,0.0,0.0,0.0,0.0,20.46,14.0,14.2,1.0,0.12,0.0,0.0,0.71,0.71,0.71,10.81,0.7,0.69,2.72,0.35,6.1,4.44,0.7,0.72,0.72,8.0,7.0,9.0,24.0,1.0,0.0,0.0,2.0,0.0,4.0,8.0,7.0,14.0,1.0,2.0,17.0,12.0,1.0,10.0,12.0,3.0,0.0,0.34,0.36,0.0,1.0,0.0,0.0,24.52,15.0,15.26,5.0,0.15,0.0,0.0,0.85,0.87,0.87
847844984800278482740,2024,Robertson-Hintz-Johnston,DAL,line,5on5,32,12350.0,163.0,0.55,0.5,0.51,106.04,10.17,6.81,27.98,3.5,54.92,39.62,9.82,10.27,9.91,99.0,44.0,60.0,203.0,11.0,12.0,1.0,21.0,1.0,50.0,48.0,88.0,132.0,8.0,16.0,143.0,52.0,16.0,59.0,103.0,29.0,11.0,3.3,3.82,3.06,5.0,3.0,3.0,204.75,143.0,144.37,29.0,1.43,2.53,2.53,9.08,9.08,8.97,97.59,8.35,6.27,25.99,3.37,52.56,38.47,7.89,8.38,7.91,92.0,43.0,67.0,202.0,9.0,10.0,2.0,21.0,0.0,40.0,55.0,83.0,126.0,11.0,22.0,118.0,101.0,15.0,54.0,99.0,27.0,9.0,2.75,3.08,2.51,6.0,0.0,3.0,198.99,135.0,133.41,23.0,1.3,2.17,2.17,7.49,7.47,7.33
847842784784588482093,2024,Roslovic-Aho-Jarvis,CAR,line,5on5,20,10612.0,79.0,0.49,0.57,0.57,107.33,7.8,6.44,28.64,3.66,60.84,43.61,7.62,7.66,7.48,85.0,66.0,58.0,209.0,10.0,11.0,0.0,22.0,0.0,47.0,61.0,75.0,141.0,8.0,16.0,109.0,57.0,17.0,58.0,118.0,29.0,4.0,3.49,3.29,1.02,5.0,5.0,0.0,202.66,151.0,147.15,20.0,1.33,1.43,1.43,7.7,7.58,7.48,86.06,8.08,5.84,20.67,2.79,45.5,33.12,7.75,8.18,7.85,86.0,30.0,43.0,159.0,15.0,10.0,1.0,18.0,0.0,25.0,48.0,71.0,101.0,10.0,24.0,81.0,65.0,16.0,55.0,78.0,30.0,8.0,2.19,3.74,2.15,9.0,5.0,1.0,163.4,116.0,119.34,31.0,1.21,2.04,2.04,7.25,7.38,7.26
847790384800688481592,2024,Pelletier-Poehling-Hathaway,PHI,line,5on5,3,1376.0,11.0,0.59,0.44,0.46,9.64,0.73,0.62,2.35,0.3,5.25,3.74,0.7,0.75,0.71,10.0,3.0,3.0,16.0,0.0,1.0,0.0,1.0,0.0,3.0,8.0,10.0,13.0,1.0,2.0,9.0,20.0,1.0,5.0,11.0,1.0,1.0,0.28,0.11,0.35,0.0,0.0,0.0,17.19,13.0,13.73,3.0,0.13,0.35,0.35,0.52,0.53,0.53,11.08,0.5,0.57,2.58,0.33,6.11,4.91,0.49,0.51,0.5,10.0,5.0,5.0,20.0,1.0,0.0,0.0,3.0,0.0,4.0,7.0,9.0,14.0,1.0,2.0,9.0,11.0,2.0,9.0,12.0,3.0,0.0,0.17,0.33,0.0,0.0,1.0,0.0,19.7,15.0,14.75,4.0,0.12,0.0,0.0,0.61,0.63,0.61
847518484800788481554,2024,Kreider-Chytil-Kakko,NYR,line,5on5,6,784.0,61.0,0.46,0.5,0.42,5.76,0.27,0.35,1.43,0.18,3.38,2.38,0.27,0.27,0.27,7.0,1.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,8.0,3.0,6.0,5.0,4.0,1.0,3.0,7.0,1.0,0.0,0.17,0.1,0.0,0.0,0.0,0.0,13.23,8.0,8.12,0.0,0.07,0.0,0.0,0.34,0.34,0.34,8.11,0.32,0.44,2.13,0.26,4.47,3.38,0.32,0.33,0.33,8.0,3.0,2.0,13.0,0.0,0.0,0.0,2.0,0.0,4.0,5.0,8.0,11.0,1.0,2.0,6.0,3.0,1.0,5.0,10.0,1.0,0.0,0.21,0.11,0.0,0.0,0.0,0.0,13.38,11.0,11.28,2.0,0.09,0.0,0.0,0.41,0.42,0.42
847841484815598482110,2024,Mercer-Hughes-Meier,NJD,line,5on5,29,1204.0,349.0,0.77,0.67,0.76,18.97,1.67,1.23,4.3,0.56,9.49,7.75,1.66,1.73,1.73,20.0,5.0,12.0,37.0,4.0,1.0,0.0,2.0,0.0,6.0,12.0,16.0,21.0,2.0,4.0,0.0,6.0,1.0,4.0,18.0,5.0,2.0,0.58,0.62,0.47,2.0,1.0,1.0,38.28,25.0,25.82,2.0,0.25,0.14,0.14,1.78,1.84,1.84,5.44,0.49,0.35,1.39,0.19,3.15,2.43,0.49,0.46,0.46,7.0,1.0,10.0,18.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,7.0,8.0,0.0,0.0,1.0,2.0,3.0,5.0,6.0,2.0,0.0,0.17,0.32,0.0,0.0,0.0,0.0,17.18,8.0,7.47,3.0,0.07,0.0,0.0,0.56,0.53,0.53
84799768480084,2024,Valimaki-Desimone,UTA,pairing,5on5,7,4902.0,20.0,0.51,0.51,0.5,37.61,2.94,2.29,9.73,1.33,20.47,14.24,2.84,3.04,2.94,33.0,18.0,21.0,72.0,2.0,5.0,0.0,3.0,0.0,17.0,24.0,31.0,49.0,4.0,11.0,43.0,35.0,7.0,31.0,39.0,10.0,2.0,1.11,1.27,0.56,1.0,1.0,0.0,73.88,51.0,52.54,15.0,0.47,0.97,0.97,2.45,2.52,2.49,36.73,2.81,2.21,10.4,1.31,19.64,14.64,2.79,2.77,2.75,34.0,17.0,19.0,70.0,1.0,5.0,0.0,5.0,0.0,17.0,23.0,33.0,50.0,5.0,13.0,45.0,32.0,6.0,16.0,40.0,9.0,2.0,1.15,1.14,0.52,1.0,0.0,0.0,68.37,51.0,50.22,10.0,0.46,0.67,0.67,2.6,2.57,2.56
847522084769948477919,2024,Foligno-Gaudreau-Hinostroza,MIN,line,5on5,4,616.0,40.0,0.79,0.5,0.6,4.27,0.48,0.31,1.07,0.21,2.27,1.66,0.45,0.48,0.45,6.0,0.0,1.0,7.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,5.0,0.0,0.0,4.0,4.0,3.0,1.0,4.0,1.0,1.0,0.14,0.1,0.23,1.0,0.0,0.0,7.22,6.0,6.17,0.0,0.07,0.23,0.23,0.31,0.31,0.31,2.91,0.12,0.18,0.68,0.09,1.65,1.28,0.12,0.12,0.12,2.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,0.0,6.0,1.0,2.0,5.0,4.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,6.8,4.0,3.85,2.0,0.04,0.0,0.0,0.16,0.16,0.16
84757958480796,2024,Fehervary-Mcilrath,WSH,pairing,5on5,11,3167.0,56.0,0.49,0.44,0.45,23.71,2.94,1.74,6.59,0.86,11.72,8.14,2.82,3.03,2.91,23.0,9.0,15.0,47.0,2.0,6.0,0.0,7.0,0.0,5.0,12.0,21.0,30.0,7.0,17.0,18.0,39.0,7.0,14.0,17.0,12.0,3.0,0.39,1.72,0.83,0.0,1.0,1.0,49.62,32.0,33.63,8.0,0.38,0.9,0.9,2.42,2.49,2.45,29.6,3.12,1.88,8.28,1.0,14.4,10.33,2.24,3.07,2.22,18.0,21.0,21.0,60.0,2.0,6.0,0.0,4.0,0.0,11.0,16.0,16.0,37.0,5.0,13.0,31.0,21.0,4.0,15.0,27.0,5.0,7.0,0.66,0.53,1.93,1.0,0.0,1.0,58.31,39.0,38.22,6.0,0.39,1.18,1.18,2.33,2.29,1.86
847168584779608481732,2024,Lee-Kopitar-Kempe,LAK,line,5on5,12,748.0,147.0,0.68,0.48,0.42,6.34,1.2,0.43,1.3,0.21,2.68,2.18,1.08,1.18,1.06,5.0,3.0,5.0,13.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,5.0,8.0,0.0,0.0,4.0,3.0,1.0,1.0,2.0,4.0,2.0,0.04,0.48,0.68,0.0,0.0,0.0,12.47,8.0,7.89,1.0,0.09,0.34,0.34,0.95,0.94,0.93,7.93,0.57,0.49,1.9,0.28,4.13,3.64,0.56,0.57,0.56,10.0,1.0,3.0,14.0,1.0,0.0,0.0,1.0,0.0,4.0,5.0,9.0,10.0,1.0,2.0,5.0,4.0,0.0,2.0,8.0,3.0,0.0,0.23,0.34,0.0,1.0,0.0,0.0,14.31,11.0,10.87,1.0,0.1,0.0,0.0,0.67,0.67,0.66
847637484780998479941,2024,Kuraly-Danforth-Labanc,CBJ,line,5on5,4,1193.0,25.0,0.38,0.58,0.59,8.69,0.26,0.46,2.27,0.32,5.08,4.62,0.25,0.27,0.27,5.0,8.0,9.0,22.0,0.0,1.0,0.0,2.0,0.0,5.0,5.0,5.0,13.0,2.0,4.0,7.0,10.0,1.0,1.0,13.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,22.33,13.0,13.42,1.0,0.09,0.01,0.01,0.34,0.35,0.35,5.74,0.41,0.33,1.52,0.22,3.88,2.63,0.41,0.41,0.41,4.0,5.0,7.0,16.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,3.0,8.0,1.0,2.0,11.0,10.0,1.0,5.0,8.0,0.0,1.0,0.2,0.0,0.22,1.0,0.0,0.0,15.75,9.0,9.15,2.0,0.07,0.02,0.02,0.46,0.46,0.46
84768798479983,2024,Ferraro-Ceci,SJS,pairing,5on5,50,7053.0,315.0,0.31,0.38,0.37,49.96,4.0,3.27,11.96,1.67,28.07,21.02,3.82,3.89,3.7,51.0,19.0,20.0,90.0,0.0,4.0,0.0,14.0,0.0,26.0,26.0,51.0,70.0,12.0,27.0,54.0,76.0,8.0,32.0,57.0,8.0,5.0,1.59,0.97,1.44,0.0,0.0,0.0,87.57,70.0,68.09,15.0,0.66,0.97,0.97,3.69,3.58,3.52,86.58,8.99,5.67,21.41,2.79,45.45,32.67,7.9,9.21,8.09,83.0,34.0,28.0,145.0,5.0,15.0,1.0,17.0,0.0,37.0,43.0,78.0,112.0,7.0,17.0,35.0,40.0,15.0,35.0,86.0,19.0,12.0,2.5,2.52,3.97,3.0,1.0,1.0,150.39,117.0,119.63,12.0,1.18,4.01,4.01,6.16,6.31,6.09
847414984751688478975,2024,Marchment-Duchene-Dadonov,DAL,line,5on5,18,2591.0,175.0,0.7,0.58,0.61,27.42,2.45,1.77,7.13,0.96,14.05,10.64,2.37,2.35,2.27,24.0,13.0,13.0,50.0,0.0,5.0,0.0,7.0,0.0,13.0,12.0,24.0,37.0,6.0,12.0,20.0,14.0,2.0,12.0,28.0,7.0,2.0,0.96,1.02,0.47,0.0,0.0,0.0,48.33,37.0,35.86,7.0,0.37,0.72,0.72,2.1,2.03,2.0,17.79,1.05,0.97,4.61,0.6,9.53,7.24,0.99,1.03,0.98,17.0,7.0,12.0,36.0,1.0,2.0,0.0,4.0,0.0,10.0,7.0,16.0,23.0,3.0,6.0,14.0,23.0,4.0,13.0,20.0,4.0,0.0,0.42,0.63,0.0,1.0,0.0,0.0,35.98,24.0,24.14,5.0,0.2,0.35,0.35,0.9,0.89,0.87
847456484765398476925,2024,Stamkos-Sissons-Marchessault,NSH,line,5on5,19,2323.0,207.0,0.52,0.46,0.52,24.75,1.75,1.6,6.4,0.77,13.02,9.47,1.67,1.67,1.6,21.0,12.0,8.0,41.0,0.0,2.0,0.0,7.0,0.0,10.0,14.0,21.0,33.0,3.0,6.0,26.0,19.0,7.0,10.0,28.0,2.0,3.0,0.73,0.17,0.85,0.0,0.0,0.0,40.06,33.0,32.1,5.0,0.33,0.26,0.26,1.81,1.73,1.7,22.59,1.63,1.39,6.7,0.85,11.58,8.85,1.61,1.69,1.67,21.0,10.0,17.0,48.0,1.0,1.0,0.0,3.0,0.0,10.0,16.0,20.0,30.0,3.0,6.0,24.0,12.0,3.0,7.0,24.0,6.0,1.0,0.61,0.79,0.23,1.0,0.0,0.0,49.0,31.0,31.45,4.0,0.29,0.09,0.09,1.83,1.9,1.88
847574584793658479368,2024,Jones-Coyle-Frederic,BOS,line,5on5,4,603.0,28.0,0.14,0.5,0.4,4.28,0.14,0.26,1.25,0.12,2.4,1.83,0.14,0.13,0.13,4.0,2.0,4.0,10.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,4.0,6.0,2.0,6.0,4.0,9.0,1.0,4.0,6.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,9.52,6.0,5.75,3.0,0.05,0.0,0.0,0.19,0.19,0.19,5.82,0.81,0.44,1.41,0.26,3.6,2.47,0.8,0.8,0.79,5.0,4.0,1.0,10.0,1.0,1.0,0.0,2.0,0.0,1.0,4.0,4.0,8.0,0.0,0.0,4.0,6.0,1.0,4.0,5.0,3.0,1.0,0.19,0.4,0.22,0.0,1.0,0.0,10.0,9.0,8.94,2.0,0.09,0.22,0.22,0.68,0.68,0.67
84769238479371,2024,Fabbro-Severson,CBJ,pairing,5on5,27,1454.0,226.0,0.84,0.48,0.58,10.56,1.48,0.56,2.71,0.44,4.76,4.06,1.28,1.51,1.31,12.0,2.0,1.0,15.0,2.0,3.0,0.0,1.0,0.0,0.0,8.0,10.0,12.0,0.0,0.0,3.0,6.0,2.0,2.0,9.0,2.0,3.0,0.17,0.27,1.04,1.0,0.0,1.0,15.17,14.0,14.29,1.0,0.12,0.99,0.99,0.61,0.61,0.6,7.46,0.29,0.4,1.65,0.21,4.13,3.33,0.29,0.28,0.28,8.0,2.0,6.0,16.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,8.0,10.0,0.0,0.0,0.0,8.0,5.0,8.0,9.0,1.0,0.0,0.19,0.1,0.0,0.0,0.0,0.0,15.9,10.0,9.79,5.0,0.08,0.0,0.0,0.37,0.36,0.35
84774358480058,2024,Joseph-Graves,PIT,pairing,5on5,7,2461.0,50.0,0.44,0.5,0.49,18.06,1.23,1.02,4.58,0.64,9.84,7.7,1.18,1.26,1.21,14.0,11.0,12.0,37.0,0.0,2.0,0.0,6.0,0.0,8.0,9.0,14.0,25.0,2.0,4.0,25.0,25.0,3.0,10.0,21.0,3.0,1.0,0.59,0.36,0.28,0.0,0.0,0.0,38.46,25.0,25.72,5.0,0.21,0.31,0.31,1.12,1.15,1.1,18.78,1.58,1.1,5.13,0.65,10.19,7.36,1.54,1.55,1.51,15.0,11.0,11.0,37.0,0.0,2.0,0.0,3.0,0.0,11.0,10.0,15.0,26.0,2.0,4.0,15.0,15.0,3.0,10.0,19.0,5.0,2.0,0.46,0.56,0.56,0.0,0.0,0.0,35.98,26.0,25.5,4.0,0.23,0.56,0.56,1.25,1.23,1.22
847345384796618481732,2024,Jeannot-Lewis-Lee,LAK,line,5on5,9,2672.0,43.0,0.51,0.53,0.55,24.49,1.67,1.43,6.49,0.8,12.92,9.69,1.59,1.76,1.68,18.0,15.0,11.0,44.0,1.0,3.0,1.0,3.0,0.0,12.0,14.0,17.0,32.0,7.0,20.0,11.0,51.0,5.0,11.0,28.0,3.0,2.0,0.71,0.34,0.62,0.0,0.0,1.0,45.51,33.0,34.45,6.0,0.3,0.64,0.64,1.32,1.38,1.36,18.89,1.61,1.15,5.18,0.73,10.63,7.7,1.58,1.58,1.55,15.0,12.0,12.0,39.0,2.0,4.0,0.0,1.0,0.0,7.0,13.0,13.0,25.0,3.0,9.0,23.0,27.0,4.0,6.0,19.0,8.0,0.0,0.57,1.04,0.0,1.0,1.0,0.0,39.24,27.0,26.97,5.0,0.24,0.47,0.47,1.38,1.34,1.32
84785008481161,2024,Provorov-Christiansen,CBJ,pairing,5on5,38,6030.0,266.0,0.43,0.4,0.43,47.39,4.47,3.15,11.89,1.79,24.38,19.32,4.25,4.56,4.34,42.0,23.0,17.0,82.0,8.0,7.0,2.0,2.0,1.0,15.0,32.0,34.0,57.0,5.0,13.0,28.0,42.0,15.0,21.0,46.0,14.0,5.0,1.08,1.8,1.59,3.0,3.0,2.0,83.01,65.0,66.1,12.0,0.66,1.65,1.65,3.48,3.58,3.53,63.32,6.01,4.0,15.63,2.12,34.62,24.62,5.67,5.93,5.59,57.0,30.0,36.0,123.0,5.0,12.0,4.0,13.0,0.0,26.0,31.0,52.0,82.0,4.0,11.0,36.0,33.0,10.0,24.0,63.0,19.0,5.0,1.87,2.57,1.57,0.0,2.0,3.0,119.56,87.0,85.31,12.0,0.82,2.28,2.28,4.56,4.41,4.29
847851984795428479591,2024,Hagel-Cirelli-Eyssimont,TBL,line,5on5,23,1650.0,274.0,0.65,0.54,0.53,17.5,1.59,1.26,4.4,0.59,10.02,7.15,1.41,1.59,1.41,15.0,10.0,9.0,34.0,2.0,4.0,0.0,7.0,0.0,4.0,8.0,13.0,23.0,0.0,0.0,11.0,13.0,3.0,8.0,18.0,5.0,2.0,0.54,0.57,0.48,1.0,1.0,0.0,34.18,25.0,25.18,4.0,0.26,0.7,0.53,1.32,1.32,1.28,15.53,0.84,0.93,4.38,0.55,8.76,6.54,0.75,0.87,0.77,13.0,9.0,7.0,29.0,0.0,1.0,0.0,7.0,0.0,3.0,11.0,13.0,22.0,0.0,0.0,9.0,9.0,3.0,14.0,20.0,1.0,1.0,0.55,0.09,0.2,0.0,0.0,0.0,28.89,22.0,22.01,6.0,0.19,0.05,0.05,0.99,1.01,0.92
